2026-02-03T00:00:03.683+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select u1_0.id,u1_0.created_at,u1_0.name,u1_0.password,u1_0.role,u1_0.username from user u1_0 where u1_0.username=?
2026-02-03T00:51:07.435+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.439+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.442+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.446+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.450+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.454+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.458+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.461+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.464+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.468+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.472+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.476+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.480+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.483+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.487+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.491+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.495+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.499+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.503+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.507+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.511+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.515+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.518+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.521+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.526+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.530+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.534+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.537+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.541+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.544+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.548+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.551+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.555+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.558+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.562+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.565+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.568+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.571+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.584+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.588+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.591+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:51:07.595+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:51:07.598+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:51:07.601+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select (coalesce(sum(case when ul1_0.action_type='DEDUCT' then ul1_0.quantity else 0 end),0)-coalesce(sum(case when ul1_0.action_type='RESTORE' then ul1_0.quantity else 0 end),0)) from usage_log ul1_0 where ul1_0.product_id=? and ul1_0.action_date like replace(concat(?,'%'),'\\','\\\\')
2026-02-03T00:51:07.604+09:00 DEBUG 38708 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
